id,LibraryLayout,Platform,Run,asm_stats_contig_n50,asm_stats_length_bp,asm_stats_n_contig,attribute_package,bioproject_acc,bioproject_title,bioproject_center,biosample_acc,clustered,collected_by,collection_date,epi_type,geo_loc_name,isolation_source,kmer_group,kmer_group_acc,major_contributor,new,sample_name,scientific_name,sort_order,taxid,species_taxid,sra_center,sra_release_date,strain,target_acc,target_creation_date,taxgroup_name,taxgroup_name_short,number_drugs_resistant,number_drugs_intermediate,number_drugs_susceptible,number_drugs_tested,number_amr_genes,AMR_genotypes,property,status,_version_,asm_acc,asm_display_name,asm_level,assembly_method,complete_fl,fullasm_id,host,serotype,wgs_acc_prefix,wgs_master_acc,host_disease,lat_lon,serovar,HHS_region,AST_phenotypes,PFGE_PrimaryEnzyme_pattern,PFGE_SecondaryEnzyme_pattern,isolate_name_alias,erd_group,erd_group_acc,mindiff,minsame,parent_group,cluster_size,tree_node_ids
PDG000000004.826_PDT000003790.1,PAIRED,ILLUMINA,SRR1177643,108823,4855673,144,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442805,0,AZ,4/17/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60818,Escherichia coli,1,562,562,CFSAN,2014-02-26T23:39:07Z,AZ-TG60818,PDT000003790.1,2014-02-27T00:03:10Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003791.1,PAIRED,ILLUMINA,SRR1177646,387898,5443662,144,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442807,0,AZ,5/8/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60901,Escherichia coli,1,562,562,CFSAN,2014-02-26T23:39:07Z,AZ-TG60901,PDT000003791.1,2014-02-27T00:03:10Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,6,"aac(3)-IV, aph(3'')-Ib, aph(4)-Ia, aph(6)-Id, blaEC, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003792.1,PAIRED,ILLUMINA,SRR1177614,77679,4822451,198,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442808,0,AZ,5/8/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60909,Escherichia coli,1,562,562,CFSAN,2014-02-26T23:33:08Z,AZ-TG60909,PDT000003792.1,2014-02-27T00:03:10Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,6,"aph(3'')-Ib, aph(6)-Id, blaEC, blaTEM-1, tet(A), tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003793.1,PAIRED,ILLUMINA,SRR1177553,167658,5078083,125,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442828,0,AZ,2/27/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG56464,Escherichia coli,1,562,562,CFSAN,2014-02-26T23:23:20Z,AZ-TG56464,PDT000003793.1,2014-02-27T00:03:10Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,6,"aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaEC, sul2, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003795.1,PAIRED,ILLUMINA,SRR1177604,390397,5049070,109,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442830,0,AZ,4/9/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60413,Escherichia coli,1,562,562,CFSAN,2014-02-26T23:32:08Z,AZ-TG60413,PDT000003795.1,2014-02-27T00:03:10Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003796.1,PAIRED,ILLUMINA,SRR1177638,288986,5138651,115,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442832,0,AZ,4/9/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60508,Escherichia coli,1,562,562,CFSAN,2014-02-26T23:37:08Z,AZ-TG60508,PDT000003796.1,2014-02-27T00:03:10Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003797.2,PAIRED,ILLUMINA,SRR1178264,99607,5015866,165,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442850,0,AZ,1/30/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG56150,Escherichia coli,1,562,562,CFSAN,2014-02-27T18:35:07Z,AZ-TG56150,PDT000003797.2,2014-02-27T19:03:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,6,"aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaEC, sul2, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003799.1,PAIRED,ILLUMINA,SRR1178266,114304,5223384,168,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442852,0,AZ,3/19/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60304,Escherichia coli,1,562,562,CFSAN,2014-02-27T18:35:07Z,AZ-TG60304,PDT000003799.1,2014-02-27T19:03:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,7,"aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaEC, blaTEM-1, sul2, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003800.1,PAIRED,ILLUMINA,SRR1178267,235861,5041390,121,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442853,0,AZ,4/9/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60435,Escherichia coli,1,562,562,CFSAN,2014-02-27T18:36:09Z,AZ-TG60435,PDT000003800.1,2014-02-27T19:03:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,5,"aph(3'')-Ib, aph(6)-Id, blaEC, blaTEM-1, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003801.1,PAIRED,ILLUMINA,SRR1178255,197457,5018170,98,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442854,0,AZ,4/9/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60445,Escherichia coli,1,562,562,CFSAN,2014-02-27T18:33:08Z,AZ-TG60445,PDT000003801.1,2014-02-27T19:03:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,5,"aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaEC, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003802.1,PAIRED,ILLUMINA,SRR1178268,244899,4907143,95,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442855,0,AZ,4/17/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60736,Escherichia coli,1,562,562,CFSAN,2014-02-27T18:35:07Z,AZ-TG60736,PDT000003802.1,2014-02-27T19:03:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,8,"aadA5, blaEC, blaTEM-1, catB3, dfrA1, qacEdelta1, sul1, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003803.1,PAIRED,ILLUMINA,SRR1178256,112883,4993088,191,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442856,0,AZ,4/17/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60755,Escherichia coli,1,562,562,CFSAN,2014-02-27T18:33:08Z,AZ-TG60755,PDT000003803.1,2014-02-27T19:03:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,11,"aadA1, aph(3'')-Ib, blaEC, blaSHV, blaTEM-1, dfrA1, qacEdelta1, sul1, sul2, tet(A), tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003805.1,PAIRED,ILLUMINA,SRR1178258,582250,5037544,84,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442858,0,AZ,4/17/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60771,Escherichia coli,1,562,562,CFSAN,2014-02-27T18:34:07Z,AZ-TG60771,PDT000003805.1,2014-02-27T19:03:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,3,"blaEC, sul2, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003806.1,PAIRED,ILLUMINA,SRR1178259,338597,5405406,111,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442859,0,AZ,4/9/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60281,Escherichia coli,1,562,562,CFSAN,2014-02-27T18:34:07Z,AZ-TG60281,PDT000003806.1,2014-02-27T19:03:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,3,"blaCMY-2, blaEC, blaTEM-1",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003807.1,PAIRED,ILLUMINA,SRR1178269,255843,4990227,107,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442860,0,AZ,3/26/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG56070,Escherichia coli,1,562,562,CFSAN,2014-02-27T18:35:07Z,AZ-TG56070,PDT000003807.1,2014-02-27T19:03:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,6,"aph(3'')-Ib, aph(6)-Id, blaCMY-2, blaEC, blaTEM-1, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003808.1,PAIRED,ILLUMINA,SRR1178260,91689,5149791,289,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442861,0,AZ,3/19/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60301,Escherichia coli,1,562,562,CFSAN,2014-02-27T18:34:07Z,AZ-TG60301,PDT000003808.1,2014-02-27T19:03:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,3,"blaCMY-2, blaEC, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003809.1,PAIRED,ILLUMINA,SRR1178270,311182,5394392,155,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442862,0,AZ,3/26/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60354,Escherichia coli,1,562,562,CFSAN,2014-02-27T18:35:07Z,AZ-TG60354,PDT000003809.1,2014-02-27T19:03:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,3,"blaCMY-2, blaEC, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003810.1,PAIRED,ILLUMINA,SRR1178261,159841,5404015,207,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442863,0,AZ,4/16/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60594,Escherichia coli,1,562,562,CFSAN,2014-02-27T18:34:07Z,AZ-TG60594,PDT000003810.1,2014-02-27T19:03:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,6,"aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaCMY-2, blaEC, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003811.1,PAIRED,ILLUMINA,SRR1178262,197917,5453663,167,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442864,0,AZ,4/16/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60570,Escherichia coli,1,562,562,CFSAN,2014-02-27T18:35:07Z,AZ-TG60570,PDT000003811.1,2014-02-27T19:03:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,7,"aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaCMY-2, blaEC, sul2, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003812.1,PAIRED,ILLUMINA,SRR1178263,97350,5115017,185,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442865,0,AZ,3/26/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60306,Escherichia coli,1,562,562,CFSAN,2014-02-27T18:35:07Z,AZ-TG60306,PDT000003812.1,2014-02-27T19:03:12Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,13,"ant(2'')-Ia, aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaCMY-2, blaEC, blaTEM-1, cmlA5, dfrA1, qacEdelta1, sul1, sul2, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003839.1,PAIRED,ILLUMINA,SRR1181536,117862,4870265,175,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442835,0,AZ,4/17/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60796,Escherichia coli,1,562,562,CFSAN,2014-03-02T18:58:07Z,AZ-TG60796,PDT000003839.1,2014-03-02T19:03:14Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,6,"aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaEC, sul2, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003840.1,PAIRED,ILLUMINA,SRR1181537,63090,4742604,305,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442836,0,AZ,4/9/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60509,Escherichia coli,1,562,562,CFSAN,2014-03-02T18:58:07Z,AZ-TG60509,PDT000003840.1,2014-03-02T19:03:14Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,6,"aadA2, blaEC, dfrA12, qacEdelta1, sul1, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003841.1,PAIRED,ILLUMINA,SRR1181527,228680,5013040,98,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442837,0,AZ,2/27/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG56423,Escherichia coli,1,562,562,CFSAN,2014-03-02T18:54:08Z,AZ-TG56423,PDT000003841.1,2014-03-02T19:03:14Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, blaTEM-1",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003842.1,PAIRED,ILLUMINA,SRR1181524,174151,5035258,122,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442841,0,AZ,4/16/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60634,Escherichia coli,1,562,562,CFSAN,2014-03-02T18:53:07Z,AZ-TG60634,PDT000003842.1,2014-03-02T19:03:14Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,7,"aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaEC, blaTEM-1, sul2, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003844.1,PAIRED,ILLUMINA,SRR1181534,264456,4988102,85,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442846,0,AZ,2/27/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG56455,Escherichia coli,1,562,562,CFSAN,2014-03-02T18:57:07Z,AZ-TG56455,PDT000003844.1,2014-03-02T19:03:14Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, blaTEM-1",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003864.1,PAIRED,ILLUMINA,SRR1181557,263030,5125406,54,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442838,0,AZ,4/9/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60422,Escherichia coli,1,562,562,CFSAN,2014-03-02T19:58:08Z,AZ-TG60422,PDT000003864.1,2014-03-02T20:03:08Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, blaTEM-1",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003865.1,PAIRED,ILLUMINA,SRR1181555,343149,4951313,87,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442839,0,AZ,2/6/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG56167,Escherichia coli,1,562,562,CFSAN,2014-03-02T19:56:07Z,AZ-TG56167,PDT000003865.1,2014-03-02T20:03:08Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, blaTEM-1",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003866.1,PAIRED,ILLUMINA,SRR1181552,458002,5082240,100,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442840,0,AZ,2/27/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG56421,Escherichia coli,1,562,562,CFSAN,2014-03-02T19:55:08Z,AZ-TG56421,PDT000003866.1,2014-03-02T20:03:08Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,7,"aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaEC, blaTEM-1, sul2, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003867.1,PAIRED,ILLUMINA,SRR1181543,157144,4817808,99,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442843,0,AZ,4/9/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60505,Escherichia coli,1,562,562,CFSAN,2014-03-02T19:52:08Z,AZ-TG60505,PDT000003867.1,2014-03-02T20:03:08Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,3,"ampC, aph(3'')-Ib, blaTEM-1",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003868.1,PAIRED,ILLUMINA,SRR1181544,178838,4939686,159,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442844,0,AZ,4/17/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60784,Escherichia coli,1,562,562,CFSAN,2014-03-02T19:52:08Z,AZ-TG60784,PDT000003868.1,2014-03-02T20:03:08Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, blaTEM-1",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003870.1,PAIRED,ILLUMINA,SRR1181549,240367,4993337,90,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442847,0,AZ,2/27/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG56439,Escherichia coli,1,562,562,CFSAN,2014-03-02T19:54:08Z,AZ-TG56439,PDT000003870.1,2014-03-02T20:03:08Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, blaTEM-1",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003871.1,PAIRED,ILLUMINA,SRR1181553,468410,5024365,90,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442848,0,AZ,1/23/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG56085,Escherichia coli,1,562,562,CFSAN,2014-03-02T19:55:08Z,AZ-TG56085,PDT000003871.1,2014-03-02T20:03:08Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,8,"aadA2, bla, blaCARB-2, blaEC, qacEdelta1, sul1, tet(B), tet(M)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003872.1,PAIRED,ILLUMINA,SRR1181550,148402,4905376,139,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442849,0,AZ,2/6/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG56087,Escherichia coli,1,562,562,CFSAN,2014-03-02T19:54:08Z,AZ-TG56087,PDT000003872.1,2014-03-02T20:03:08Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,7,"aph(3''), aph(3'')-Ib, aph(6)-Id, blaEC, blaTEM-1, sul2, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003946.1,PAIRED,ILLUMINA,SRR1185845,427779,5449634,142,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442809,0,AZ,5/8/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60917,Escherichia coli,1,562,562,FSIS SRCAMB,2014-03-08T15:27:11Z,AZ-TG60917,PDT000003946.1,2014-03-08T16:03:17Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,6,"aac(3)-IV, aph(3'')-Ib, aph(4)-Ia, aph(6)-Id, blaEC, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003947.1,PAIRED,ILLUMINA,SRR1185801,114353,5117181,197,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442810,0,AZ,5/8/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60925,Escherichia coli,1,562,562,FSIS SRCAMB,2014-03-08T15:27:11Z,AZ-TG60925,PDT000003947.1,2014-03-08T16:03:17Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
PDG000000004.826_PDT000003948.1,PAIRED,ILLUMINA,SRR1185814,794212,5306593,39,Pathogen: environmental/food/other,PRJNA230968,GenomeTrakr Project: Arizona State Public Health Laboratory,FDA/CFSAN,SAMN02442811,0,AZ,5/8/13,environmental/other,"USA:AZ, Flagstaff",packaged whole turkey,PDG000000004.826,PDG000000004,1,0,AZ-TG60933,Escherichia coli,1,562,562,FSIS SRCAMB,2014-03-08T15:27:11Z,AZ-TG60933,PDT000003948.1,2014-03-08T16:03:17Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,3,"blaEC, blaTEM-1, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,,,,,,,
